date,6
1990-01-01,0.525486
1990-01-02,0.523972
1990-01-03,0.526316
1990-01-04,0.523834
1990-01-05,0.527426
1990-01-06,0.526177
1990-01-07,0.527565
1990-01-08,0.527565
1990-01-09,0.528123
1990-01-10,0.528123
1990-01-11,0.529381
1990-01-12,0.529101
1990-01-13,0.532765
1990-01-14,0.532056
1990-01-15,0.53135
1990-01-16,0.533049
1990-01-17,0.532623
1990-01-18,0.534188
1990-01-19,0.535045
1990-01-20,0.537201
1990-01-21,0.536481
1990-01-22,0.536193
1990-01-23,0.535475
1990-01-24,0.535906
1990-01-25,0.538503
1990-01-26,0.537779
1990-01-27,0.536769
1990-01-28,0.536337
1990-01-29,0.536625
1990-01-30,0.535906
1990-01-31,0.536625
1990-02-01,0.536193
1990-02-02,0.535045
1990-02-03,0.537634
1990-02-04,0.537346
1990-02-05,0.536481
1990-02-06,0.535906
1990-02-07,0.536193
1990-02-08,0.536049
1990-02-09,0.535619
1990-02-10,0.533333
1990-02-11,0.533333
1990-02-12,0.534045
1990-02-13,0.533903
1990-02-14,0.533476
1990-02-15,0.533618
1990-02-16,0.534045
1990-02-17,0.533618
1990-02-18,0.532623
1990-02-19,0.533333
1990-02-20,0.533333
1990-02-21,0.533618
1990-02-22,0.533618
1990-02-23,0.533476
1990-02-24,0.532056
1990-02-25,0.53135
1990-02-26,0.531773
1990-02-27,0.530926
1990-02-28,0.530786
1990-03-01,0.529801
1990-03-02,0.530082
1990-03-03,0.530363
1990-03-04,0.530223
1990-03-05,0.530645
1990-03-06,0.531915
1990-03-07,0.532481
1990-03-08,0.533191
1990-03-09,0.532765
1990-03-10,0.531915
1990-03-11,0.532623
1990-03-12,0.532765
1990-03-13,0.532765
1990-03-14,0.532765
1990-03-15,0.532198
1990-03-16,0.532056
1990-03-17,0.533333
1990-03-18,0.533333
1990-03-19,0.532623
1990-03-20,0.532056
1990-03-21,0.532623
1990-03-22,0.532623
1990-03-23,0.532623
1990-03-24,0.532765
1990-03-25,0.533049
1990-03-26,0.533333
1990-03-27,0.532623
1990-03-28,0.533049
1990-03-29,0.533049
1990-03-30,0.534902
1990-03-31,0.534902
1990-04-01,0.534902
1990-04-02,0.534902
1990-04-03,0.534902
1990-04-04,0.534902
1990-04-05,0.5983952534619853
1990-04-06,0.5983952534619853
1990-04-07,0.5983952534619853
1990-04-08,0.5983952534619853
1990-04-09,0.5983952534619853
1990-04-10,0.599708395759333
1990-04-11,0.597936622596362
1990-04-12,0.5966830008037078
1990-04-13,0.600287451832127
1990-04-14,0.5977082299620728
1990-04-15,0.594989204115878
1990-04-16,0.5943164839930624
1990-04-17,0.5932017433780266
1990-04-18,0.5946076269268735
1990-04-19,0.5960033596919744
1990-04-20,0.5937581908870221
1990-04-21,0.5916975817865459
1990-04-22,0.5933124792007122
1990-04-23,0.5940927053513851
1990-04-24,0.5940927053513851
1990-04-25,0.540979
1990-04-26,0.540979
1990-04-27,0.540979
1990-04-28,0.5989696955421673
1990-04-29,0.5989696955421673
1990-04-30,0.5989696955421673
1990-05-01,0.6004733957343866
1990-05-02,0.600078899366069
1990-05-03,0.6011724156150902
1990-05-04,0.6011724156150902
1990-05-05,0.670215257522407
1990-05-06,0.6733491085560415
1990-05-07,0.6757368045816676
1990-05-08,0.6762342412536732
1990-05-09,0.677030139928882
1990-05-10,0.6762342412536732
1990-05-11,0.678771168280901
1990-05-12,0.6808106586361236
1990-05-13,0.5606914906084615
1990-05-14,0.5608094511380586
1990-05-15,0.5628147801412107
1990-05-16,0.5617924555513685
1990-05-17,0.5612812932564473
1990-05-18,0.5631686617300022
1990-05-19,0.5617924555513685
1990-05-20,0.550509
1990-05-21,0.55142
1990-05-22,0.5612812932564473
1990-05-23,0.5603376090196699
1990-05-24,0.5575851966624024
1990-05-25,0.5590400431941009
1990-05-26,0.561556534492174
1990-05-27,0.5652919512627516
1990-05-28,0.5632473020830671
1990-05-29,0.5590400431941009
1990-05-30,0.552792
1990-05-31,0.554324
1990-06-01,0.554324
1990-06-02,0.55325
1990-06-03,0.55371
1990-06-04,0.553863
1990-06-05,0.555864
1990-06-06,0.556174
1990-06-07,0.556793
1990-06-08,0.556793
1990-06-09,0.558347
1990-06-10,0.558659
1990-06-11,0.558815
1990-06-12,0.559597
1990-06-13,0.56338
1990-06-14,0.562588
1990-06-15,0.563539
1990-06-16,0.566893
1990-06-17,0.566893
1990-06-18,0.566572
1990-06-19,0.566572
1990-06-20,0.566893
1990-06-21,0.572082
1990-06-22,0.568505
1990-06-23,0.562493
1990-06-24,0.565131
1990-06-25,0.565291
1990-06-26,0.564653
1990-06-27,0.561167
1990-06-28,0.564334
1990-06-29,0.566412
1990-06-30,0.566251
1990-07-01,0.566412
1990-07-02,0.566091
1990-07-03,0.565131
1990-07-04,0.565931
1990-07-05,0.565931
1990-07-06,0.565931
1990-07-07,0.567054
1990-07-08,0.566412
1990-07-09,0.567859
1990-07-10,0.567698
1990-07-11,0.567698
1990-07-12,0.567698
1990-07-13,0.567698
1990-07-14,0.567698
1990-07-15,0.580046
1990-07-16,0.580046
1990-07-17,0.580046
1990-07-18,0.580046
1990-07-19,0.580046
1990-07-20,0.582242
1990-07-21,0.586166
1990-07-22,0.583601
1990-07-23,0.58548
1990-07-24,0.584112
1990-07-25,0.6363144289443932
1990-07-26,0.6343225683338344
1990-07-27,0.633194447140224
1990-07-28,0.6315154152287522
1990-07-29,0.6308200865421383
1990-07-30,0.6699665391864043
1990-07-31,0.6694193588471982
1990-08-01,0.6658378148087587
1990-08-02,0.6685737165047889
1990-08-03,0.58651
1990-08-04,0.587372
1990-08-05,0.585309
1990-08-06,0.584112
1990-08-07,0.584283
1990-08-08,0.583601
1990-08-09,0.584283
1990-08-10,0.6593711380726877
1990-08-11,0.6602665240822975
1990-08-12,0.6593711380726877
1990-08-13,0.6605152424183003
1990-08-14,0.660763960754303
1990-08-15,0.6618085777655145
1990-08-16,0.6621567834359183
1990-08-17,0.6636988371191352
1990-08-18,0.6645942231287452
1990-08-19,0.5887660966525908
1990-08-20,0.5887660966525908
1990-08-21,0.581564
1990-08-22,0.581903
1990-08-23,0.582072
1990-08-24,0.584283
1990-08-25,0.58326
1990-08-26,0.583431
1990-08-27,0.584454
1990-08-28,0.58309
1990-08-29,0.582751
1990-08-30,0.580552
1990-08-31,0.578704
1990-09-01,0.576037
1990-09-02,0.573559
1990-09-03,0.573559
1990-09-04,0.569801
1990-09-05,0.569963
1990-09-06,0.573559
1990-09-07,0.574713
1990-09-08,0.573559
1990-09-09,0.573394
1990-09-10,0.570939
1990-09-11,0.568828
1990-09-12,0.568182
1990-09-13,0.568343
1990-09-14,0.56899
1990-09-15,0.568505
1990-09-16,0.566733
1990-09-17,0.566893
1990-09-18,0.565611
1990-09-19,0.572902
1990-09-20,0.572902
1990-09-21,0.577367
1990-09-22,0.576535
1990-09-23,0.579206
1990-09-24,0.579206
1990-09-25,0.579206
1990-09-26,0.579374
1990-09-27,0.578369
1990-09-28,0.577034
1990-09-29,0.577367
1990-09-30,0.581734
1990-10-01,0.583431
1990-10-02,0.584283
1990-10-03,0.584112
1990-10-04,0.583771
1990-10-05,0.584966
1990-10-06,0.583771
1990-10-07,0.586166
1990-10-08,0.585309
1990-10-09,0.584283
1990-10-10,0.58072
1990-10-11,0.581058
1990-10-12,0.58072
1990-10-13,0.6308200865421383
1990-10-14,0.6268414407128937
1990-10-15,0.579206
1990-10-16,0.578536
1990-10-17,0.579374
1990-10-18,0.577868
1990-10-19,0.576369
1990-10-20,0.576868
1990-10-21,0.572181
1990-10-22,0.573559
1990-10-23,0.572574
1990-10-24,0.572082
1990-10-25,0.570776
1990-10-26,0.568182
1990-10-27,0.565611
1990-10-28,0.564653
1990-10-29,0.564972
1990-10-30,0.565291
1990-10-31,0.564653
1990-11-01,0.560538
1990-11-02,0.558347
1990-11-03,0.557414
1990-11-04,0.558659
1990-11-05,0.558971
1990-11-06,0.560067
1990-11-07,0.567215
1990-11-08,0.564653
1990-11-09,0.567537
1990-11-10,0.564972
1990-11-11,0.565611
